,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
0,0,1,0,1,0,1,1666
1,1,1,0,2,0,2,1666
2,2,0,1,2,1,3,1666
3,3,0,4,2,5,7,1666
4,4,1,1,3,6,9,1666
5,5,0,0,3,6,9,1666
0,0,1,0,1,0,1,1667
1,1,0,0,1,0,1,1667
0,0,1,0,1,0,1,1668
1,1,1,0,2,0,2,1668
2,2,1,0,3,0,3,1668
3,3,1,0,4,0,4,1668
4,4,4,0,8,0,8,1668
5,5,2,0,10,0,10,1668
6,6,0,0,10,0,10,1668
0,0,1,0,1,0,1,1669
1,1,1,1,2,1,3,1669
2,2,2,1,4,2,6,1669
3,3,1,2,5,4,9,1669
4,4,2,2,7,6,13,1669
5,5,2,2,9,8,17,1669
6,6,3,0,12,8,20,1669
7,7,0,3,12,11,23,1669
8,8,1,3,13,14,27,1669
9,9,0,3,13,17,30,1669
10,10,0,2,13,19,32,1669
11,11,0,1,13,20,33,1669
12,12,0,0,13,20,33,1669
0,0,1,0,1,0,1,1670
1,1,0,0,1,0,1,1670
0,0,1,0,1,0,1,1671
1,1,1,0,2,0,2,1671
2,2,1,0,3,0,3,1671
3,3,1,0,4,0,4,1671
4,4,1,0,5,0,5,1671
5,5,3,0,8,0,8,1671
6,6,1,0,9,0,9,1671
7,7,2,0,11,0,11,1671
8,8,1,1,12,1,13,1671
9,9,0,2,12,3,15,1671
10,10,1,1,13,4,17,1671
11,11,0,0,13,4,17,1671
0,0,1,0,1,0,1,1672
1,1,2,0,3,0,3,1672
2,2,4,1,7,1,8,1672
3,3,6,1,13,2,15,1672
4,4,4,2,17,4,21,1672
5,5,2,1,19,5,24,1672
6,6,1,1,20,6,26,1672
7,7,1,1,21,7,28,1672
8,8,2,0,23,7,30,1672
9,9,1,0,24,7,31,1672
10,10,0,1,24,8,32,1672
11,11,0,3,24,11,35,1672
12,12,3,3,27,14,41,1672
13,13,6,6,33,20,53,1672
14,14,3,4,36,24,60,1672
15,15,5,5,41,29,70,1672
16,16,2,1,43,30,73,1672
17,17,0,1,43,31,74,1672
18,18,1,0,44,31,75,1672
19,19,0,1,44,32,76,1672
20,20,0,0,44,32,76,1672
0,0,1,0,1,0,1,1673
1,1,1,0,2,0,2,1673
2,2,0,0,2,0,2,1673
0,0,1,0,1,0,1,1674
1,1,1,0,2,0,2,1674
2,2,0,0,2,0,2,1674
0,0,1,0,1,0,1,1675
1,1,1,0,2,0,2,1675
2,2,0,0,2,0,2,1675
0,0,1,0,1,0,1,1676
1,1,1,0,2,0,2,1676
2,2,2,1,4,1,5,1676
3,3,0,4,4,5,9,1676
4,4,0,3,4,8,12,1676
5,5,1,1,5,9,14,1676
6,6,0,1,5,10,15,1676
7,7,0,2,5,12,17,1676
8,8,0,0,5,12,17,1676
0,0,1,0,1,0,1,1677
1,1,1,0,2,0,2,1677
2,2,1,0,3,0,3,1677
3,3,1,0,4,0,4,1677
4,4,1,1,5,1,6,1677
5,5,0,0,5,1,6,1677
0,0,1,0,1,0,1,1678
1,1,2,0,3,0,3,1678
2,2,5,0,8,0,8,1678
3,3,3,1,11,1,12,1678
4,4,2,3,13,4,17,1678
5,5,0,1,13,5,18,1678
6,6,0,0,13,5,18,1678
0,0,1,0,1,0,1,1679
1,1,1,0,2,0,2,1679
2,2,0,0,2,0,2,1679
0,0,1,0,1,0,1,1680
1,1,1,0,2,0,2,1680
2,2,0,0,2,0,2,1680
0,0,1,0,1,0,1,1681
1,1,0,0,1,0,1,1681
0,0,1,0,1,0,1,1682
1,1,0,0,1,0,1,1682
0,0,1,0,1,0,1,1683
1,1,2,1,3,1,4,1683
2,2,2,0,5,1,6,1683
3,3,4,0,9,1,10,1683
4,4,2,0,11,1,12,1683
5,5,4,1,15,2,17,1683
6,6,2,4,17,6,23,1683
7,7,0,4,17,10,27,1683
8,8,2,3,19,13,32,1683
9,9,4,0,23,13,36,1683
10,10,3,1,26,14,40,1683
11,11,3,1,29,15,44,1683
12,12,3,1,32,16,48,1683
13,13,2,0,34,16,50,1683
14,14,1,0,35,16,51,1683
15,15,1,0,36,16,52,1683
16,16,1,1,37,17,54,1683
17,17,1,1,38,18,56,1683
18,18,0,2,38,20,58,1683
19,19,0,5,38,25,63,1683
20,20,1,5,39,30,69,1683
21,21,3,4,42,34,76,1683
22,22,7,3,49,37,86,1683
23,23,4,3,53,40,93,1683
24,24,5,2,58,42,100,1683
25,25,7,2,65,44,109,1683
26,26,3,2,68,46,114,1683
27,27,3,0,71,46,117,1683
28,28,2,1,73,47,120,1683
29,29,1,0,74,47,121,1683
30,30,0,0,74,47,121,1683
0,0,1,0,1,0,1,1684
1,1,0,0,1,0,1,1684
0,0,1,0,1,0,1,1685
1,1,1,0,2,0,2,1685
2,2,0,0,2,0,2,1685
0,0,1,0,1,0,1,1686
1,1,0,0,1,0,1,1686
0,0,1,0,1,0,1,1687
1,1,1,0,2,0,2,1687
2,2,1,0,3,0,3,1687
3,3,1,0,4,0,4,1687
4,4,1,0,5,0,5,1687
5,5,0,0,5,0,5,1687
0,0,1,0,1,0,1,1688
1,1,1,0,2,0,2,1688
2,2,1,0,3,0,3,1688
3,3,2,0,5,0,5,1688
4,4,2,0,7,0,7,1688
5,5,0,0,7,0,7,1688
0,0,1,0,1,0,1,1689
1,1,0,0,1,0,1,1689
0,0,1,0,1,0,1,1690
1,1,2,0,3,0,3,1690
2,2,1,1,4,1,5,1690
3,3,0,0,4,1,5,1690
0,0,1,0,1,0,1,1691
1,1,2,1,3,1,4,1691
2,2,2,0,5,1,6,1691
3,3,2,1,7,2,9,1691
4,4,3,3,10,5,15,1691
5,5,1,2,11,7,18,1691
6,6,1,3,12,10,22,1691
7,7,1,3,13,13,26,1691
8,8,1,1,14,14,28,1691
9,9,1,0,15,14,29,1691
10,10,4,0,19,14,33,1691
11,11,2,0,21,14,35,1691
12,12,2,1,23,15,38,1691
13,13,0,1,23,16,39,1691
14,14,0,0,23,16,39,1691
0,0,1,0,1,0,1,1692
1,1,0,0,1,0,1,1692
0,0,1,0,1,0,1,1693
1,1,2,0,3,0,3,1693
2,2,0,0,3,0,3,1693
0,0,1,0,1,0,1,1694
1,1,0,0,1,0,1,1694
0,0,1,0,1,0,1,1695
1,1,1,0,2,0,2,1695
2,2,0,1,2,1,3,1695
3,3,0,1,2,2,4,1695
4,4,1,1,3,3,6,1695
5,5,1,0,4,3,7,1695
6,6,1,0,5,3,8,1695
7,7,1,0,6,3,9,1695
8,8,0,0,6,3,9,1695
0,0,1,0,1,0,1,1696
1,1,1,0,2,0,2,1696
2,2,3,0,5,0,5,1696
3,3,3,0,8,0,8,1696
4,4,1,0,9,0,9,1696
5,5,2,0,11,0,11,1696
6,6,0,1,11,1,12,1696
7,7,0,1,11,2,13,1696
8,8,0,0,11,2,13,1696
0,0,1,0,1,0,1,1697
1,1,0,0,1,0,1,1697
0,0,1,0,1,0,1,1698
1,1,0,0,1,0,1,1698
0,0,1,0,1,0,1,1699
1,1,1,0,2,0,2,1699
2,2,1,0,3,0,3,1699
3,3,0,1,3,1,4,1699
4,4,0,0,3,1,4,1699
0,0,1,0,1,0,1,1700
1,1,0,0,1,0,1,1700
0,0,1,0,1,0,1,1701
1,1,1,1,2,1,3,1701
2,2,0,2,2,3,5,1701
3,3,1,3,3,6,9,1701
4,4,1,2,4,8,12,1701
5,5,0,0,4,8,12,1701
0,0,1,0,1,0,1,1702
1,1,0,0,1,0,1,1702
0,0,1,0,1,0,1,1703
1,1,0,0,1,0,1,1703
0,0,1,0,1,0,1,1704
1,1,0,0,1,0,1,1704
0,0,1,0,1,0,1,1705
1,1,0,1,1,1,2,1705
2,2,0,1,1,2,3,1705
3,3,0,2,1,4,5,1705
4,4,0,1,1,5,6,1705
5,5,1,1,2,6,8,1705
6,6,0,0,2,6,8,1705
0,0,1,0,1,0,1,1706
1,1,0,0,1,0,1,1706
0,0,1,0,1,0,1,1707
1,1,0,0,1,0,1,1707
0,0,1,0,1,0,1,1708
1,1,0,0,1,0,1,1708
0,0,1,0,1,0,1,1709
1,1,2,0,3,0,3,1709
2,2,3,1,6,1,7,1709
3,3,3,1,9,2,11,1709
4,4,1,2,10,4,14,1709
5,5,3,2,13,6,19,1709
6,6,1,2,14,8,22,1709
7,7,0,1,14,9,23,1709
8,8,0,1,14,10,24,1709
9,9,0,2,14,12,26,1709
10,10,0,2,14,14,28,1709
11,11,0,1,14,15,29,1709
12,12,0,1,14,16,30,1709
13,13,0,0,14,16,30,1709
0,0,1,0,1,0,1,1710
1,1,0,0,1,0,1,1710
0,0,1,0,1,0,1,1711
1,1,0,1,1,1,2,1711
2,2,0,0,1,1,2,1711
0,0,1,0,1,0,1,1712
1,1,0,0,1,0,1,1712
0,0,1,0,1,0,1,1713
1,1,0,1,1,1,2,1713
2,2,0,1,1,2,3,1713
3,3,0,1,1,3,4,1713
4,4,0,0,1,3,4,1713
0,0,1,0,1,0,1,1714
1,1,1,0,2,0,2,1714
2,2,2,0,4,0,4,1714
3,3,1,0,5,0,5,1714
4,4,4,0,9,0,9,1714
5,5,4,0,13,0,13,1714
6,6,6,2,19,2,21,1714
7,7,4,4,23,6,29,1714
8,8,3,2,26,8,34,1714
9,9,2,0,28,8,36,1714
10,10,1,2,29,10,39,1714
11,11,1,4,30,14,44,1714
12,12,4,5,34,19,53,1714
13,13,6,1,40,20,60,1714
14,14,6,1,46,21,67,1714
15,15,3,1,49,22,71,1714
16,16,3,1,52,23,75,1714
17,17,2,1,54,24,78,1714
18,18,7,0,61,24,85,1714
19,19,4,1,65,25,90,1714
20,20,3,3,68,28,96,1714
21,21,3,3,71,31,102,1714
22,22,3,5,74,36,110,1714
23,23,9,4,83,40,123,1714
24,24,7,5,90,45,135,1714
25,25,7,2,97,47,144,1714
26,26,4,4,101,51,152,1714
27,27,4,1,105,52,157,1714
28,28,1,1,106,53,159,1714
29,29,0,1,106,54,160,1714
30,30,1,0,107,54,161,1714
31,31,1,0,108,54,162,1714
32,32,1,0,109,54,163,1714
33,33,0,0,109,54,163,1714
0,0,1,0,1,0,1,1715
1,1,0,0,1,0,1,1715
0,0,1,0,1,0,1,1716
1,1,0,0,1,0,1,1716
0,0,1,0,1,0,1,1717
1,1,0,0,1,0,1,1717
0,0,1,0,1,0,1,1718
1,1,0,0,1,0,1,1718
0,0,1,0,1,0,1,1719
1,1,0,0,1,0,1,1719
0,0,1,0,1,0,1,1720
1,1,0,0,1,0,1,1720
0,0,1,0,1,0,1,1721
1,1,0,0,1,0,1,1721
0,0,1,0,1,0,1,1722
1,1,0,0,1,0,1,1722
0,0,1,0,1,0,1,1723
1,1,1,1,2,1,3,1723
2,2,1,1,3,2,5,1723
3,3,1,0,4,2,6,1723
4,4,2,0,6,2,8,1723
5,5,2,0,8,2,10,1723
6,6,0,0,8,2,10,1723
0,0,1,0,1,0,1,1724
1,1,0,0,1,0,1,1724
0,0,1,0,1,0,1,1725
1,1,1,0,2,0,2,1725
2,2,0,0,2,0,2,1725
0,0,1,0,1,0,1,1726
1,1,0,0,1,0,1,1726
0,0,1,0,1,0,1,1727
1,1,1,0,2,0,2,1727
2,2,0,0,2,0,2,1727
0,0,1,0,1,0,1,1728
1,1,1,0,2,0,2,1728
2,2,0,0,2,0,2,1728
0,0,1,0,1,0,1,1729
1,1,1,0,2,0,2,1729
2,2,2,0,4,0,4,1729
3,3,0,0,4,0,4,1729
0,0,1,0,1,0,1,1730
1,1,0,2,1,2,3,1730
2,2,0,2,1,4,5,1730
3,3,1,1,2,5,7,1730
4,4,2,1,4,6,10,1730
5,5,1,0,5,6,11,1730
6,6,3,0,8,6,14,1730
7,7,4,0,12,6,18,1730
8,8,4,2,16,8,24,1730
9,9,3,1,19,9,28,1730
10,10,3,0,22,9,31,1730
11,11,2,1,24,10,34,1730
12,12,4,0,28,10,38,1730
13,13,4,0,32,10,42,1730
14,14,4,1,36,11,47,1730
15,15,5,0,41,11,52,1730
16,16,2,0,43,11,54,1730
17,17,1,0,44,11,55,1730
18,18,0,0,44,11,55,1730
0,0,1,0,1,0,1,1731
1,1,0,0,1,0,1,1731
0,0,1,0,1,0,1,1732
1,1,1,0,2,0,2,1732
2,2,1,0,3,0,3,1732
3,3,1,0,4,0,4,1732
4,4,1,0,5,0,5,1732
5,5,1,0,6,0,6,1732
6,6,1,0,7,0,7,1732
7,7,0,1,7,1,8,1732
8,8,0,0,7,1,8,1732
0,0,1,0,1,0,1,1733
1,1,1,0,2,0,2,1733
2,2,1,0,3,0,3,1733
3,3,1,0,4,0,4,1733
4,4,4,0,8,0,8,1733
5,5,5,1,13,1,14,1733
6,6,1,1,14,2,16,1733
7,7,0,3,14,5,19,1733
8,8,2,1,16,6,22,1733
9,9,3,1,19,7,26,1733
10,10,5,1,24,8,32,1733
11,11,3,0,27,8,35,1733
12,12,3,0,30,8,38,1733
13,13,2,0,32,8,40,1733
14,14,0,0,32,8,40,1733
0,0,1,0,1,0,1,1734
1,1,1,0,2,0,2,1734
2,2,0,1,2,1,3,1734
3,3,1,1,3,2,5,1734
4,4,2,2,5,4,9,1734
5,5,2,0,7,4,11,1734
6,6,6,0,13,4,17,1734
7,7,2,0,15,4,19,1734
8,8,2,0,17,4,21,1734
9,9,0,0,17,4,21,1734
0,0,1,0,1,0,1,1735
1,1,0,0,1,0,1,1735
0,0,1,0,1,0,1,1736
1,1,0,0,1,0,1,1736
0,0,1,0,1,0,1,1737
1,1,0,0,1,0,1,1737
0,0,1,0,1,0,1,1738
1,1,1,0,2,0,2,1738
2,2,1,1,3,1,4,1738
3,3,1,0,4,1,5,1738
4,4,1,0,5,1,6,1738
5,5,0,0,5,1,6,1738
0,0,1,0,1,0,1,1739
1,1,0,1,1,1,2,1739
2,2,0,3,1,4,5,1739
3,3,1,3,2,7,9,1739
4,4,1,1,3,8,11,1739
5,5,0,0,3,8,11,1739
0,0,1,0,1,0,1,1740
1,1,0,1,1,1,2,1740
2,2,0,2,1,3,4,1740
3,3,0,1,1,4,5,1740
4,4,0,0,1,4,5,1740
0,0,1,0,1,0,1,1741
1,1,3,1,4,1,5,1741
2,2,3,2,7,3,10,1741
3,3,3,0,10,3,13,1741
4,4,0,0,10,3,13,1741
0,0,1,0,1,0,1,1742
1,1,1,0,2,0,2,1742
2,2,0,0,2,0,2,1742
0,0,1,0,1,0,1,1743
1,1,2,1,3,1,4,1743
2,2,2,0,5,1,6,1743
3,3,2,0,7,1,8,1743
4,4,1,0,8,1,9,1743
5,5,1,0,9,1,10,1743
6,6,0,0,9,1,10,1743
0,0,1,0,1,0,1,1744
1,1,0,0,1,0,1,1744
0,0,1,0,1,0,1,1745
1,1,0,0,1,0,1,1745
0,0,1,0,1,0,1,1746
1,1,1,0,2,0,2,1746
2,2,1,0,3,0,3,1746
3,3,1,0,4,0,4,1746
4,4,1,1,5,1,6,1746
5,5,0,0,5,1,6,1746
0,0,1,0,1,0,1,1747
1,1,0,0,1,0,1,1747
0,0,1,0,1,0,1,1748
1,1,0,0,1,0,1,1748
0,0,1,0,1,0,1,1749
1,1,1,0,2,0,2,1749
2,2,0,0,2,0,2,1749
0,0,1,0,1,0,1,1750
1,1,1,0,2,0,2,1750
2,2,0,0,2,0,2,1750
0,0,1,0,1,0,1,1751
1,1,1,0,2,0,2,1751
2,2,2,0,4,0,4,1751
3,3,3,0,7,0,7,1751
4,4,1,1,8,1,9,1751
5,5,1,1,9,2,11,1751
6,6,0,0,9,2,11,1751
0,0,1,0,1,0,1,1752
1,1,1,0,2,0,2,1752
2,2,0,0,2,0,2,1752
0,0,1,0,1,0,1,1753
1,1,3,0,4,0,4,1753
2,2,0,1,4,1,5,1753
3,3,0,2,4,3,7,1753
4,4,1,1,5,4,9,1753
5,5,0,1,5,5,10,1753
6,6,0,1,5,6,11,1753
7,7,0,2,5,8,13,1753
8,8,1,2,6,10,16,1753
9,9,1,2,7,12,19,1753
10,10,0,2,7,14,21,1753
11,11,0,0,7,14,21,1753
0,0,1,0,1,0,1,1754
1,1,0,0,1,0,1,1754
0,0,1,0,1,0,1,1755
1,1,0,0,1,0,1,1755
0,0,1,0,1,0,1,1756
1,1,0,0,1,0,1,1756
0,0,1,0,1,0,1,1757
1,1,0,0,1,0,1,1757
0,0,1,0,1,0,1,1758
1,1,0,0,1,0,1,1758
0,0,1,0,1,0,1,1759
1,1,1,1,2,1,3,1759
2,2,2,1,4,2,6,1759
3,3,0,3,4,5,9,1759
4,4,0,3,4,8,12,1759
5,5,2,5,6,13,19,1759
6,6,2,4,8,17,25,1759
7,7,4,2,12,19,31,1759
8,8,2,3,14,22,36,1759
9,9,1,3,15,25,40,1759
10,10,1,3,16,28,44,1759
11,11,1,3,17,31,48,1759
12,12,3,1,20,32,52,1759
13,13,2,1,22,33,55,1759
14,14,0,1,22,34,56,1759
15,15,0,2,22,36,58,1759
16,16,0,2,22,38,60,1759
17,17,0,0,22,38,60,1759
0,0,1,0,1,0,1,1760
1,1,0,1,1,1,2,1760
2,2,0,0,1,1,2,1760
0,0,1,0,1,0,1,1761
1,1,0,0,1,0,1,1761
0,0,1,0,1,0,1,1762
1,1,0,0,1,0,1,1762
0,0,1,0,1,0,1,1763
1,1,3,0,4,0,4,1763
2,2,2,0,6,0,6,1763
3,3,0,0,6,0,6,1763
0,0,1,0,1,0,1,1764
1,1,0,1,1,1,2,1764
2,2,0,0,1,1,2,1764
0,0,1,0,1,0,1,1765
1,1,0,0,1,0,1,1765
0,0,1,0,1,0,1,1766
1,1,0,0,1,0,1,1766
0,0,1,0,1,0,1,1767
1,1,0,0,1,0,1,1767
0,0,1,0,1,0,1,1768
1,1,2,0,3,0,3,1768
2,2,5,0,8,0,8,1768
3,3,2,2,10,2,12,1768
4,4,0,1,10,3,13,1768
5,5,0,0,10,3,13,1768
0,0,1,0,1,0,1,1769
1,1,1,0,2,0,2,1769
2,2,0,0,2,0,2,1769
0,0,1,0,1,0,1,1770
1,1,0,0,1,0,1,1770
0,0,1,0,1,0,1,1771
1,1,1,0,2,0,2,1771
2,2,0,0,2,0,2,1771
0,0,1,0,1,0,1,1772
1,1,1,0,2,0,2,1772
2,2,0,0,2,0,2,1772
0,0,1,0,1,0,1,1773
1,1,0,0,1,0,1,1773
0,0,1,0,1,0,1,1774
1,1,1,0,2,0,2,1774
2,2,0,0,2,0,2,1774
0,0,1,0,1,0,1,1775
1,1,1,0,2,0,2,1775
2,2,1,0,3,0,3,1775
3,3,0,0,3,0,3,1775
0,0,1,0,1,0,1,1776
1,1,1,1,2,1,3,1776
2,2,1,0,3,1,4,1776
3,3,2,0,5,1,6,1776
4,4,0,0,5,1,6,1776
0,0,1,0,1,0,1,1777
1,1,0,1,1,1,2,1777
2,2,0,0,1,1,2,1777
0,0,1,0,1,0,1,1778
1,1,0,0,1,0,1,1778
0,0,1,0,1,0,1,1779
1,1,1,0,2,0,2,1779
2,2,4,0,6,0,6,1779
3,3,1,0,7,0,7,1779
4,4,1,0,8,0,8,1779
5,5,2,0,10,0,10,1779
6,6,1,0,11,0,11,1779
7,7,0,0,11,0,11,1779
0,0,1,0,1,0,1,1780
1,1,0,0,1,0,1,1780
0,0,1,0,1,0,1,1781
1,1,0,0,1,0,1,1781
0,0,1,0,1,0,1,1782
1,1,1,1,2,1,3,1782
2,2,0,1,2,2,4,1782
3,3,0,0,2,2,4,1782
0,0,1,0,1,0,1,1783
1,1,0,0,1,0,1,1783
0,0,1,0,1,0,1,1784
1,1,0,0,1,0,1,1784
0,0,1,0,1,0,1,1785
1,1,0,0,1,0,1,1785
0,0,1,0,1,0,1,1786
1,1,1,0,2,0,2,1786
2,2,4,0,6,0,6,1786
3,3,2,1,8,1,9,1786
4,4,1,0,9,1,10,1786
5,5,2,0,11,1,12,1786
6,6,3,1,14,2,16,1786
7,7,3,1,17,3,20,1786
8,8,3,0,20,3,23,1786
9,9,1,1,21,4,25,1786
10,10,0,2,21,6,27,1786
11,11,0,2,21,8,29,1786
12,12,1,2,22,10,32,1786
13,13,1,3,23,13,36,1786
14,14,1,3,24,16,40,1786
15,15,2,1,26,17,43,1786
16,16,0,2,26,19,45,1786
17,17,2,1,28,20,48,1786
18,18,2,2,30,22,52,1786
19,19,1,2,31,24,55,1786
20,20,1,1,32,25,57,1786
21,21,1,0,33,25,58,1786
22,22,4,1,37,26,63,1786
23,23,4,2,41,28,69,1786
24,24,4,1,45,29,74,1786
25,25,1,2,46,31,77,1786
26,26,0,0,46,31,77,1786
0,0,1,0,1,0,1,1787
1,1,0,0,1,0,1,1787
0,0,1,0,1,0,1,1788
1,1,0,1,1,1,2,1788
2,2,0,0,1,1,2,1788
0,0,1,0,1,0,1,1789
1,1,1,0,2,0,2,1789
2,2,2,1,4,1,5,1789
3,3,2,0,6,1,7,1789
4,4,2,0,8,1,9,1789
5,5,1,0,9,1,10,1789
6,6,0,0,9,1,10,1789
0,0,1,0,1,0,1,1790
1,1,0,1,1,1,2,1790
2,2,0,0,1,1,2,1790
0,0,1,0,1,0,1,1791
1,1,1,0,2,0,2,1791
2,2,1,1,3,1,4,1791
3,3,0,1,3,2,5,1791
4,4,0,1,3,3,6,1791
5,5,1,1,4,4,8,1791
6,6,2,1,6,5,11,1791
7,7,2,1,8,6,14,1791
8,8,0,1,8,7,15,1791
9,9,0,0,8,7,15,1791
0,0,1,0,1,0,1,1792
1,1,1,1,2,1,3,1792
2,2,0,0,2,1,3,1792
0,0,1,0,1,0,1,1793
1,1,2,0,3,0,3,1793
2,2,3,1,6,1,7,1793
3,3,1,0,7,1,8,1793
4,4,1,0,8,1,9,1793
5,5,0,0,8,1,9,1793
0,0,1,0,1,0,1,1794
1,1,0,0,1,0,1,1794
0,0,1,0,1,0,1,1795
1,1,0,0,1,0,1,1795
0,0,1,0,1,0,1,1796
1,1,1,0,2,0,2,1796
2,2,0,0,2,0,2,1796
0,0,1,0,1,0,1,1797
1,1,0,0,1,0,1,1797
0,0,1,0,1,0,1,1798
1,1,0,0,1,0,1,1798
0,0,1,0,1,0,1,1799
1,1,0,0,1,0,1,1799
0,0,1,0,1,0,1,1800
1,1,0,0,1,0,1,1800
0,0,1,0,1,0,1,1801
1,1,0,1,1,1,2,1801
2,2,0,0,1,1,2,1801
0,0,1,0,1,0,1,1802
1,1,1,0,2,0,2,1802
2,2,0,0,2,0,2,1802
0,0,1,0,1,0,1,1803
1,1,0,0,1,0,1,1803
0,0,1,0,1,0,1,1804
1,1,0,0,1,0,1,1804
0,0,1,0,1,0,1,1805
1,1,0,0,1,0,1,1805
0,0,1,0,1,0,1,1806
1,1,1,0,2,0,2,1806
2,2,0,1,2,1,3,1806
3,3,0,0,2,1,3,1806
0,0,1,0,1,0,1,1807
1,1,0,0,1,0,1,1807
0,0,1,0,1,0,1,1808
1,1,1,1,2,1,3,1808
2,2,1,1,3,2,5,1808
3,3,0,0,3,2,5,1808
0,0,1,0,1,0,1,1809
1,1,1,0,2,0,2,1809
2,2,1,0,3,0,3,1809
3,3,0,0,3,0,3,1809
0,0,1,0,1,0,1,1810
1,1,1,1,2,1,3,1810
2,2,2,0,4,1,5,1810
3,3,1,0,5,1,6,1810
4,4,1,0,6,1,7,1810
5,5,1,1,7,2,9,1810
6,6,1,1,8,3,11,1810
7,7,0,2,8,5,13,1810
8,8,0,5,8,10,18,1810
9,9,0,8,8,18,26,1810
10,10,0,8,8,26,34,1810
11,11,1,6,9,32,41,1810
12,12,1,4,10,36,46,1810
13,13,2,6,12,42,54,1810
14,14,3,5,15,47,62,1810
15,15,4,5,19,52,71,1810
16,16,5,5,24,57,81,1810
17,17,3,3,27,60,87,1810
18,18,3,2,30,62,92,1810
19,19,5,2,35,64,99,1810
20,20,6,3,41,67,108,1810
21,21,4,6,45,73,118,1810
22,22,5,2,50,75,125,1810
23,23,0,1,50,76,126,1810
24,24,0,1,50,77,127,1810
25,25,0,1,50,78,128,1810
26,26,0,1,50,79,129,1810
27,27,0,0,50,79,129,1810
0,0,1,0,1,0,1,1811
1,1,0,0,1,0,1,1811
0,0,1,0,1,0,1,1812
1,1,0,0,1,0,1,1812
0,0,1,0,1,0,1,1813
1,1,2,0,3,0,3,1813
2,2,1,1,4,1,5,1813
3,3,3,0,7,1,8,1813
4,4,1,0,8,1,9,1813
5,5,2,0,10,1,11,1813
6,6,0,0,10,1,11,1813
0,0,1,0,1,0,1,1814
1,1,0,0,1,0,1,1814
0,0,1,0,1,0,1,1815
1,1,0,0,1,0,1,1815
0,0,1,0,1,0,1,1816
1,1,1,0,2,0,2,1816
2,2,0,0,2,0,2,1816
0,0,1,0,1,0,1,1817
1,1,0,0,1,0,1,1817
0,0,1,0,1,0,1,1818
1,1,0,0,1,0,1,1818
0,0,1,0,1,0,1,1819
1,1,1,1,2,1,3,1819
2,2,1,0,3,1,4,1819
3,3,3,0,6,1,7,1819
4,4,3,1,9,2,11,1819
5,5,3,0,12,2,14,1819
6,6,0,0,12,2,14,1819
0,0,1,0,1,0,1,1820
1,1,0,0,1,0,1,1820
0,0,1,0,1,0,1,1821
1,1,1,0,2,0,2,1821
2,2,0,1,2,1,3,1821
3,3,0,0,2,1,3,1821
0,0,1,0,1,0,1,1822
1,1,0,0,1,0,1,1822
0,0,1,0,1,0,1,1823
1,1,3,0,4,0,4,1823
2,2,2,0,6,0,6,1823
3,3,1,0,7,0,7,1823
4,4,2,0,9,0,9,1823
5,5,1,1,10,1,11,1823
6,6,0,0,10,1,11,1823
0,0,1,0,1,0,1,1824
1,1,1,0,2,0,2,1824
2,2,0,0,2,0,2,1824
0,0,1,0,1,0,1,1825
1,1,0,1,1,1,2,1825
2,2,0,1,1,2,3,1825
3,3,0,2,1,4,5,1825
4,4,1,2,2,6,8,1825
5,5,0,1,2,7,9,1825
6,6,0,1,2,8,10,1825
7,7,0,0,2,8,10,1825
0,0,1,0,1,0,1,1826
1,1,0,0,1,0,1,1826
0,0,1,0,1,0,1,1827
1,1,0,0,1,0,1,1827
0,0,1,0,1,0,1,1828
1,1,0,0,1,0,1,1828
0,0,1,0,1,0,1,1829
1,1,1,0,2,0,2,1829
2,2,1,0,3,0,3,1829
3,3,0,0,3,0,3,1829
0,0,1,0,1,0,1,1830
1,1,2,0,3,0,3,1830
2,2,3,1,6,1,7,1830
3,3,2,2,8,3,11,1830
4,4,2,1,10,4,14,1830
5,5,1,1,11,5,16,1830
6,6,2,1,13,6,19,1830
7,7,1,3,14,9,23,1830
8,8,1,0,15,9,24,1830
9,9,0,0,15,9,24,1830
0,0,1,0,1,0,1,1831
1,1,1,1,2,1,3,1831
2,2,0,0,2,1,3,1831
0,0,1,0,1,0,1,1832
1,1,1,0,2,0,2,1832
2,2,1,0,3,0,3,1832
3,3,1,1,4,1,5,1832
4,4,1,1,5,2,7,1832
5,5,0,2,5,4,9,1832
6,6,0,0,5,4,9,1832
0,0,1,0,1,0,1,1833
1,1,0,0,1,0,1,1833
0,0,1,0,1,0,1,1834
1,1,0,0,1,0,1,1834
0,0,1,0,1,0,1,1835
1,1,3,1,4,1,5,1835
2,2,7,0,11,1,12,1835
3,3,4,3,15,4,19,1835
4,4,2,0,17,4,21,1835
5,5,2,0,19,4,23,1835
6,6,0,0,19,4,23,1835
0,0,1,0,1,0,1,1836
1,1,0,0,1,0,1,1836
0,0,1,0,1,0,1,1837
1,1,1,0,2,0,2,1837
2,2,0,0,2,0,2,1837
0,0,1,0,1,0,1,1838
1,1,0,0,1,0,1,1838
0,0,1,0,1,0,1,1839
1,1,1,0,2,0,2,1839
2,2,2,0,4,0,4,1839
3,3,0,0,4,0,4,1839
0,0,1,0,1,0,1,1840
1,1,2,0,3,0,3,1840
2,2,4,0,7,0,7,1840
3,3,10,1,17,1,18,1840
4,4,9,4,26,5,31,1840
5,5,6,6,32,11,43,1840
6,6,2,8,34,19,53,1840
