,generation,new_infections_1,new_infections_2,total_infections_1,total_infections_2,total_infections,simulation_id
19,19,0,0,50,20,70,156
0,0,1,0,1,0,1,157
1,1,2,0,3,0,3,157
2,2,2,0,5,0,5,157
3,3,1,0,6,0,6,157
4,4,0,0,6,0,6,157
0,0,1,0,1,0,1,158
1,1,0,0,1,0,1,158
0,0,1,0,1,0,1,159
1,1,1,1,2,1,3,159
2,2,1,1,3,2,5,159
3,3,0,1,3,3,6,159
4,4,0,3,3,6,9,159
5,5,0,2,3,8,11,159
6,6,0,1,3,9,12,159
7,7,0,0,3,9,12,159
0,0,1,0,1,0,1,160
1,1,0,0,1,0,1,160
0,0,1,0,1,0,1,161
1,1,2,0,3,0,3,161
2,2,2,1,5,1,6,161
3,3,1,0,6,1,7,161
4,4,0,0,6,1,7,161
0,0,1,0,1,0,1,162
1,1,0,0,1,0,1,162
0,0,1,0,1,0,1,163
1,1,2,0,3,0,3,163
2,2,0,0,3,0,3,163
0,0,1,0,1,0,1,164
1,1,0,0,1,0,1,164
0,0,1,0,1,0,1,165
1,1,0,1,1,1,2,165
2,2,1,2,2,3,5,165
3,3,1,1,3,4,7,165
4,4,0,0,3,4,7,165
0,0,1,0,1,0,1,166
1,1,2,1,3,1,4,166
2,2,1,1,4,2,6,166
3,3,2,1,6,3,9,166
4,4,2,0,8,3,11,166
5,5,3,0,11,3,14,166
6,6,4,1,15,4,19,166
7,7,3,0,18,4,22,166
8,8,0,2,18,6,24,166
9,9,0,4,18,10,28,166
10,10,1,0,19,10,29,166
11,11,0,0,19,10,29,166
0,0,1,0,1,0,1,167
1,1,3,0,4,0,4,167
2,2,0,2,4,2,6,167
3,3,1,1,5,3,8,167
4,4,1,1,6,4,10,167
5,5,1,0,7,4,11,167
6,6,1,1,8,5,13,167
7,7,0,0,8,5,13,167
0,0,1,0,1,0,1,168
1,1,1,0,2,0,2,168
2,2,1,0,3,0,3,168
3,3,1,1,4,1,5,168
4,4,1,0,5,1,6,168
5,5,1,0,6,1,7,168
6,6,1,0,7,1,8,168
7,7,1,1,8,2,10,168
8,8,0,1,8,3,11,168
9,9,0,2,8,5,13,168
10,10,1,2,9,7,16,168
11,11,2,0,11,7,18,168
12,12,1,0,12,7,19,168
13,13,1,1,13,8,21,168
14,14,1,1,14,9,23,168
15,15,0,2,14,11,25,168
16,16,0,0,14,11,25,168
0,0,1,0,1,0,1,169
1,1,0,0,1,0,1,169
0,0,1,0,1,0,1,170
1,1,0,0,1,0,1,170
0,0,1,0,1,0,1,171
1,1,1,0,2,0,2,171
2,2,1,0,3,0,3,171
3,3,0,0,3,0,3,171
0,0,1,0,1,0,1,172
1,1,0,0,1,0,1,172
0,0,1,0,1,0,1,173
1,1,0,0,1,0,1,173
0,0,1,0,1,0,1,174
1,1,1,0,2,0,2,174
2,2,0,0,2,0,2,174
0,0,1,0,1,0,1,175
1,1,0,1,1,1,2,175
2,2,0,1,1,2,3,175
3,3,0,0,1,2,3,175
0,0,1,0,1,0,1,176
1,1,1,0,2,0,2,176
2,2,0,0,2,0,2,176
0,0,1,0,1,0,1,177
1,1,0,0,1,0,1,177
0,0,1,0,1,0,1,178
1,1,1,1,2,1,3,178
2,2,1,0,3,1,4,178
3,3,1,1,4,2,6,178
4,4,2,0,6,2,8,178
5,5,0,1,6,3,9,178
6,6,0,1,6,4,10,178
7,7,0,0,6,4,10,178
0,0,1,0,1,0,1,179
1,1,2,0,3,0,3,179
2,2,0,0,3,0,3,179
0,0,1,0,1,0,1,180
1,1,1,0,2,0,2,180
2,2,0,1,2,1,3,180
3,3,0,1,2,2,4,180
4,4,0,0,2,2,4,180
0,0,1,0,1,0,1,181
1,1,1,0,2,0,2,181
2,2,0,0,2,0,2,181
0,0,1,0,1,0,1,182
1,1,0,2,1,2,3,182
2,2,0,2,1,4,5,182
3,3,2,2,3,6,9,182
4,4,2,5,5,11,16,182
5,5,3,6,8,17,25,182
6,6,2,5,10,22,32,182
7,7,2,3,12,25,37,182
8,8,2,5,14,30,44,182
9,9,0,5,14,35,49,182
10,10,1,4,15,39,54,182
11,11,1,3,16,42,58,182
12,12,1,2,17,44,61,182
13,13,0,1,17,45,62,182
14,14,0,2,17,47,64,182
15,15,1,2,18,49,67,182
16,16,2,2,20,51,71,182
17,17,5,1,25,52,77,182
18,18,1,2,26,54,80,182
19,19,2,1,28,55,83,182
20,20,1,2,29,57,86,182
21,21,0,1,29,58,87,182
22,22,1,0,30,58,88,182
23,23,0,0,30,58,88,182
0,0,1,0,1,0,1,183
1,1,1,0,2,0,2,183
2,2,2,0,4,0,4,183
3,3,3,0,7,0,7,183
4,4,0,0,7,0,7,183
0,0,1,0,1,0,1,184
1,1,2,0,3,0,3,184
2,2,0,2,3,2,5,184
3,3,0,1,3,3,6,184
4,4,0,0,3,3,6,184
0,0,1,0,1,0,1,185
1,1,1,0,2,0,2,185
2,2,1,0,3,0,3,185
3,3,0,1,3,1,4,185
4,4,0,2,3,3,6,185
5,5,1,1,4,4,8,185
6,6,1,0,5,4,9,185
7,7,0,0,5,4,9,185
0,0,1,0,1,0,1,186
1,1,0,0,1,0,1,186
0,0,1,0,1,0,1,187
1,1,0,0,1,0,1,187
0,0,1,0,1,0,1,188
1,1,0,1,1,1,2,188
2,2,1,3,2,4,6,188
3,3,0,2,2,6,8,188
4,4,0,0,2,6,8,188
0,0,1,0,1,0,1,189
1,1,1,0,2,0,2,189
2,2,0,0,2,0,2,189
0,0,1,0,1,0,1,190
1,1,0,1,1,1,2,190
2,2,0,1,1,2,3,190
3,3,0,0,1,2,3,190
0,0,1,0,1,0,1,191
1,1,0,0,1,0,1,191
0,0,1,0,1,0,1,192
1,1,1,0,2,0,2,192
2,2,1,0,3,0,3,192
3,3,1,0,4,0,4,192
4,4,0,0,4,0,4,192
0,0,1,0,1,0,1,193
1,1,0,0,1,0,1,193
0,0,1,0,1,0,1,194
1,1,0,0,1,0,1,194
0,0,1,0,1,0,1,195
1,1,3,0,4,0,4,195
2,2,3,1,7,1,8,195
3,3,4,1,11,2,13,195
4,4,3,2,14,4,18,195
5,5,3,1,17,5,22,195
6,6,2,1,19,6,25,195
7,7,1,0,20,6,26,195
8,8,0,0,20,6,26,195
0,0,1,0,1,0,1,196
1,1,1,0,2,0,2,196
2,2,1,0,3,0,3,196
3,3,1,0,4,0,4,196
4,4,0,0,4,0,4,196
0,0,1,0,1,0,1,197
1,1,1,1,2,1,3,197
2,2,1,2,3,3,6,197
3,3,0,4,3,7,10,197
4,4,1,3,4,10,14,197
5,5,3,1,7,11,18,197
6,6,2,1,9,12,21,197
7,7,0,1,9,13,22,197
8,8,0,1,9,14,23,197
9,9,0,0,9,14,23,197
0,0,1,0,1,0,1,198
1,1,2,0,3,0,3,198
2,2,3,0,6,0,6,198
3,3,1,0,7,0,7,198
4,4,3,1,10,1,11,198
5,5,0,2,10,3,13,198
6,6,0,1,10,4,14,198
7,7,1,1,11,5,16,198
8,8,0,1,11,6,17,198
9,9,0,2,11,8,19,198
10,10,0,2,11,10,21,198
11,11,0,1,11,11,22,198
12,12,0,1,11,12,23,198
13,13,0,0,11,12,23,198
0,0,1,0,1,0,1,199
1,1,1,0,2,0,2,199
2,2,0,0,2,0,2,199
0,0,1,0,1,0,1,200
1,1,0,0,1,0,1,200
0,0,1,0,1,0,1,201
1,1,0,0,1,0,1,201
0,0,1,0,1,0,1,202
1,1,1,0,2,0,2,202
2,2,2,1,4,1,5,202
3,3,0,0,4,1,5,202
0,0,1,0,1,0,1,203
1,1,0,0,1,0,1,203
0,0,1,0,1,0,1,204
1,1,1,0,2,0,2,204
2,2,1,0,3,0,3,204
3,3,4,0,7,0,7,204
4,4,2,2,9,2,11,204
5,5,1,1,10,3,13,204
6,6,0,0,10,3,13,204
0,0,1,0,1,0,1,205
1,1,3,0,4,0,4,205
2,2,1,1,5,1,6,205
3,3,3,0,8,1,9,205
4,4,3,2,11,3,14,205
5,5,5,0,16,3,19,205
6,6,3,1,19,4,23,205
7,7,4,0,23,4,27,205
8,8,4,0,27,4,31,205
9,9,6,1,33,5,38,205
10,10,8,5,41,10,51,205
11,11,5,3,46,13,59,205
12,12,6,3,52,16,68,205
13,13,4,3,56,19,75,205
14,14,3,1,59,20,79,205
15,15,5,1,64,21,85,205
16,16,1,0,65,21,86,205
17,17,0,0,65,21,86,205
0,0,1,0,1,0,1,206
1,1,0,0,1,0,1,206
0,0,1,0,1,0,1,207
1,1,0,0,1,0,1,207
0,0,1,0,1,0,1,208
1,1,0,0,1,0,1,208
0,0,1,0,1,0,1,209
1,1,1,0,2,0,2,209
2,2,0,0,2,0,2,209
0,0,1,0,1,0,1,210
1,1,2,1,3,1,4,210
2,2,1,0,4,1,5,210
3,3,1,0,5,1,6,210
4,4,1,0,6,1,7,210
5,5,0,1,6,2,8,210
6,6,0,2,6,4,10,210
7,7,1,0,7,4,11,210
8,8,1,1,8,5,13,210
9,9,1,2,9,7,16,210
10,10,0,4,9,11,20,210
11,11,1,3,10,14,24,210
12,12,1,0,11,14,25,210
13,13,2,1,13,15,28,210
14,14,0,0,13,15,28,210
0,0,1,0,1,0,1,211
1,1,1,0,2,0,2,211
2,2,1,0,3,0,3,211
3,3,3,0,6,0,6,211
4,4,2,0,8,0,8,211
5,5,2,0,10,0,10,211
6,6,3,2,13,2,15,211
7,7,4,1,17,3,20,211
8,8,4,1,21,4,25,211
9,9,3,0,24,4,28,211
10,10,3,1,27,5,32,211
11,11,0,1,27,6,33,211
12,12,0,0,27,6,33,211
0,0,1,0,1,0,1,212
1,1,1,0,2,0,2,212
2,2,0,0,2,0,2,212
0,0,1,0,1,0,1,213
1,1,0,0,1,0,1,213
0,0,1,0,1,0,1,214
1,1,0,1,1,1,2,214
2,2,1,0,2,1,3,214
3,3,0,0,2,1,3,214
0,0,1,0,1,0,1,215
1,1,0,0,1,0,1,215
0,0,1,0,1,0,1,216
1,1,1,0,2,0,2,216
2,2,1,0,3,0,3,216
3,3,1,0,4,0,4,216
4,4,2,1,6,1,7,216
5,5,3,0,9,1,10,216
6,6,3,1,12,2,14,216
7,7,4,2,16,4,20,216
8,8,0,0,16,4,20,216
0,0,1,0,1,0,1,217
1,1,0,0,1,0,1,217
0,0,1,0,1,0,1,218
1,1,1,0,2,0,2,218
2,2,0,0,2,0,2,218
0,0,1,0,1,0,1,219
1,1,0,0,1,0,1,219
0,0,1,0,1,0,1,220
1,1,1,0,2,0,2,220
2,2,2,1,4,1,5,220
3,3,4,2,8,3,11,220
4,4,2,1,10,4,14,220
5,5,0,1,10,5,15,220
6,6,0,1,10,6,16,220
7,7,0,0,10,6,16,220
0,0,1,0,1,0,1,221
1,1,0,0,1,0,1,221
0,0,1,0,1,0,1,222
1,1,1,0,2,0,2,222
2,2,0,1,2,1,3,222
3,3,0,1,2,2,4,222
4,4,0,2,2,4,6,222
5,5,0,2,2,6,8,222
6,6,0,3,2,9,11,222
7,7,1,4,3,13,16,222
8,8,0,1,3,14,17,222
9,9,0,2,3,16,19,222
10,10,0,1,3,17,20,222
11,11,0,1,3,18,21,222
12,12,1,0,4,18,22,222
13,13,0,0,4,18,22,222
0,0,1,0,1,0,1,223
1,1,0,0,1,0,1,223
0,0,1,0,1,0,1,224
1,1,2,0,3,0,3,224
2,2,3,1,6,1,7,224
3,3,4,2,10,3,13,224
4,4,2,1,12,4,16,224
5,5,1,0,13,4,17,224
6,6,0,0,13,4,17,224
0,0,1,0,1,0,1,225
1,1,0,0,1,0,1,225
0,0,1,0,1,0,1,226
1,1,2,1,3,1,4,226
2,2,2,1,5,2,7,226
3,3,1,1,6,3,9,226
4,4,0,2,6,5,11,226
5,5,0,1,6,6,12,226
6,6,0,0,6,6,12,226
0,0,1,0,1,0,1,227
1,1,2,0,3,0,3,227
2,2,1,0,4,0,4,227
3,3,0,0,4,0,4,227
0,0,1,0,1,0,1,228
1,1,1,0,2,0,2,228
2,2,1,0,3,0,3,228
3,3,0,0,3,0,3,228
0,0,1,0,1,0,1,229
1,1,1,2,2,2,4,229
2,2,1,2,3,4,7,229
3,3,1,1,4,5,9,229
4,4,0,1,4,6,10,229
5,5,1,0,5,6,11,229
6,6,0,0,5,6,11,229
0,0,1,0,1,0,1,230
1,1,0,1,1,1,2,230
2,2,0,1,1,2,3,230
3,3,0,1,1,3,4,230
4,4,0,1,1,4,5,230
5,5,0,0,1,4,5,230
0,0,1,0,1,0,1,231
1,1,2,0,3,0,3,231
2,2,1,0,4,0,4,231
3,3,2,0,6,0,6,231
4,4,1,1,7,1,8,231
5,5,0,0,7,1,8,231
0,0,1,0,1,0,1,232
1,1,1,0,2,0,2,232
2,2,0,0,2,0,2,232
0,0,1,0,1,0,1,233
1,1,0,0,1,0,1,233
0,0,1,0,1,0,1,234
1,1,1,0,2,0,2,234
2,2,1,0,3,0,3,234
3,3,0,0,3,0,3,234
0,0,1,0,1,0,1,235
1,1,0,0,1,0,1,235
0,0,1,0,1,0,1,236
1,1,0,1,1,1,2,236
2,2,0,0,1,1,2,236
0,0,1,0,1,0,1,237
1,1,1,0,2,0,2,237
2,2,0,0,2,0,2,237
0,0,1,0,1,0,1,238
1,1,0,0,1,0,1,238
0,0,1,0,1,0,1,239
1,1,0,0,1,0,1,239
0,0,1,0,1,0,1,240
1,1,0,0,1,0,1,240
0,0,1,0,1,0,1,241
1,1,0,0,1,0,1,241
0,0,1,0,1,0,1,242
1,1,2,0,3,0,3,242
2,2,1,2,4,2,6,242
3,3,0,3,4,5,9,242
4,4,1,3,5,8,13,242
5,5,6,4,11,12,23,242
6,6,4,6,15,18,33,242
7,7,5,5,20,23,43,242
8,8,4,5,24,28,52,242
9,9,4,5,28,33,61,242
10,10,2,5,30,38,68,242
11,11,3,2,33,40,73,242
12,12,3,1,36,41,77,242
13,13,1,3,37,44,81,242
14,14,2,3,39,47,86,242
15,15,2,1,41,48,89,242
16,16,1,2,42,50,92,242
17,17,0,1,42,51,93,242
18,18,0,1,42,52,94,242
19,19,0,0,42,52,94,242
0,0,1,0,1,0,1,243
1,1,1,0,2,0,2,243
2,2,1,0,3,0,3,243
3,3,1,0,4,0,4,243
4,4,0,0,4,0,4,243
0,0,1,0,1,0,1,244
1,1,1,0,2,0,2,244
2,2,0,1,2,1,3,244
3,3,0,0,2,1,3,244
0,0,1,0,1,0,1,245
1,1,1,0,2,0,2,245
2,2,0,0,2,0,2,245
0,0,1,0,1,0,1,246
1,1,2,2,3,2,5,246
2,2,1,0,4,2,6,246
3,3,1,0,5,2,7,246
4,4,0,0,5,2,7,246
0,0,1,0,1,0,1,247
1,1,1,0,2,0,2,247
2,2,1,0,3,0,3,247
3,3,1,1,4,1,5,247
4,4,0,1,4,2,6,247
5,5,1,0,5,2,7,247
6,6,1,0,6,2,8,247
7,7,1,0,7,2,9,247
8,8,0,0,7,2,9,247
0,0,1,0,1,0,1,248
1,1,0,0,1,0,1,248
0,0,1,0,1,0,1,249
1,1,0,1,1,1,2,249
2,2,0,1,1,2,3,249
3,3,0,0,1,2,3,249
0,0,1,0,1,0,1,250
1,1,0,1,1,1,2,250
2,2,0,0,1,1,2,250
0,0,1,0,1,0,1,251
1,1,1,0,2,0,2,251
2,2,2,0,4,0,4,251
3,3,0,0,4,0,4,251
0,0,1,0,1,0,1,252
1,1,0,0,1,0,1,252
0,0,1,0,1,0,1,253
1,1,0,0,1,0,1,253
0,0,1,0,1,0,1,254
1,1,2,0,3,0,3,254
2,2,2,2,5,2,7,254
3,3,1,2,6,4,10,254
4,4,0,1,6,5,11,254
5,5,0,0,6,5,11,254
0,0,1,0,1,0,1,255
1,1,1,0,2,0,2,255
2,2,0,0,2,0,2,255
0,0,1,0,1,0,1,256
1,1,2,0,3,0,3,256
2,2,1,1,4,1,5,256
3,3,1,3,5,4,9,256
4,4,3,2,8,6,14,256
5,5,4,3,12,9,21,256
6,6,4,2,16,11,27,256
7,7,1,2,17,13,30,256
8,8,0,3,17,16,33,256
9,9,1,4,18,20,38,256
10,10,0,1,18,21,39,256
11,11,1,0,19,21,40,256
12,12,1,0,20,21,41,256
13,13,0,0,20,21,41,256
0,0,1,0,1,0,1,257
1,1,3,1,4,1,5,257
2,2,3,1,7,2,9,257
3,3,2,1,9,3,12,257
4,4,4,0,13,3,16,257
5,5,3,1,16,4,20,257
6,6,2,1,18,5,23,257
7,7,3,1,21,6,27,257
8,8,2,2,23,8,31,257
9,9,1,1,24,9,33,257
10,10,3,0,27,9,36,257
11,11,2,1,29,10,39,257
12,12,1,1,30,11,41,257
13,13,1,0,31,11,42,257
14,14,1,0,32,11,43,257
15,15,2,0,34,11,45,257
16,16,1,0,35,11,46,257
17,17,2,1,37,12,49,257
18,18,5,1,42,13,55,257
19,19,2,1,44,14,58,257
20,20,2,2,46,16,62,257
21,21,3,5,49,21,70,257
22,22,6,3,55,24,79,257
23,23,5,3,60,27,87,257
24,24,10,2,70,29,99,257
25,25,9,3,79,32,111,257
26,26,4,2,83,34,117,257
27,27,2,5,85,39,124,257
28,28,2,4,87,43,130,257
29,29,1,6,88,49,137,257
30,30,3,5,91,54,145,257
31,31,4,6,95,60,155,257
32,32,3,8,98,68,166,257
33,33,6,6,104,74,178,257
34,34,4,5,108,79,187,257
35,35,1,0,109,79,188,257
36,36,2,0,111,79,190,257
37,37,1,0,112,79,191,257
38,38,0,1,112,80,192,257
39,39,0,0,112,80,192,257
0,0,1,0,1,0,1,258
1,1,1,0,2,0,2,258
2,2,0,0,2,0,2,258
0,0,1,0,1,0,1,259
1,1,0,0,1,0,1,259
0,0,1,0,1,0,1,260
1,1,1,0,2,0,2,260
2,2,0,1,2,1,3,260
3,3,0,1,2,2,4,260
4,4,0,1,2,3,5,260
5,5,1,3,3,6,9,260
6,6,0,7,3,13,16,260
7,7,1,8,4,21,25,260
8,8,0,3,4,24,28,260
9,9,0,3,4,27,31,260
10,10,2,1,6,28,34,260
11,11,2,2,8,30,38,260
12,12,1,2,9,32,41,260
13,13,1,4,10,36,46,260
14,14,3,0,13,36,49,260
15,15,1,1,14,37,51,260
16,16,1,0,15,37,52,260
17,17,0,0,15,37,52,260
0,0,1,0,1,0,1,261
1,1,0,0,1,0,1,261
0,0,1,0,1,0,1,262
1,1,1,0,2,0,2,262
2,2,0,0,2,0,2,262
0,0,1,0,1,0,1,263
1,1,0,1,1,1,2,263
2,2,0,2,1,3,4,263
3,3,0,2,1,5,6,263
4,4,1,1,2,6,8,263
5,5,2,2,4,8,12,263
6,6,1,0,5,8,13,263
7,7,1,0,6,8,14,263
8,8,0,0,6,8,14,263
0,0,1,0,1,0,1,264
1,1,1,1,2,1,3,264
2,2,0,1,2,2,4,264
3,3,0,1,2,3,5,264
4,4,1,0,3,3,6,264
5,5,2,0,5,3,8,264
6,6,1,0,6,3,9,264
7,7,1,0,7,3,10,264
8,8,2,0,9,3,12,264
9,9,1,0,10,3,13,264
10,10,0,0,10,3,13,264
0,0,1,0,1,0,1,265
1,1,0,1,1,1,2,265
2,2,0,0,1,1,2,265
0,0,1,0,1,0,1,266
1,1,1,0,2,0,2,266
2,2,0,0,2,0,2,266
0,0,1,0,1,0,1,267
1,1,2,0,3,0,3,267
2,2,2,0,5,0,5,267
3,3,1,0,6,0,6,267
4,4,0,0,6,0,6,267
0,0,1,0,1,0,1,268
1,1,1,0,2,0,2,268
2,2,1,0,3,0,3,268
3,3,1,0,4,0,4,268
4,4,0,0,4,0,4,268
0,0,1,0,1,0,1,269
1,1,0,0,1,0,1,269
0,0,1,0,1,0,1,270
1,1,0,0,1,0,1,270
0,0,1,0,1,0,1,271
1,1,1,0,2,0,2,271
2,2,2,0,4,0,4,271
3,3,1,0,5,0,5,271
4,4,0,0,5,0,5,271
0,0,1,0,1,0,1,272
1,1,1,0,2,0,2,272
2,2,2,0,4,0,4,272
3,3,0,0,4,0,4,272
0,0,1,0,1,0,1,273
1,1,1,0,2,0,2,273
2,2,0,1,2,1,3,273
3,3,0,0,2,1,3,273
0,0,1,0,1,0,1,274
1,1,1,1,2,1,3,274
2,2,1,0,3,1,4,274
3,3,0,0,3,1,4,274
0,0,1,0,1,0,1,275
1,1,1,1,2,1,3,275
2,2,1,2,3,3,6,275
3,3,1,2,4,5,9,275
4,4,2,1,6,6,12,275
5,5,2,2,8,8,16,275
6,6,0,2,8,10,18,275
7,7,0,4,8,14,22,275
8,8,0,2,8,16,24,275
9,9,0,0,8,16,24,275
0,0,1,0,1,0,1,276
1,1,1,0,2,0,2,276
2,2,2,0,4,0,4,276
3,3,2,0,6,0,6,276
4,4,1,0,7,0,7,276
5,5,1,0,8,0,8,276
6,6,0,0,8,0,8,276
0,0,1,0,1,0,1,277
1,1,0,0,1,0,1,277
0,0,1,0,1,0,1,278
1,1,0,0,1,0,1,278
0,0,1,0,1,0,1,279
1,1,1,1,2,1,3,279
2,2,1,2,3,3,6,279
3,3,1,0,4,3,7,279
4,4,2,0,6,3,9,279
5,5,0,0,6,3,9,279
0,0,1,0,1,0,1,280
1,1,1,0,2,0,2,280
2,2,1,1,3,1,4,280
3,3,1,0,4,1,5,280
4,4,0,0,4,1,5,280
0,0,1,0,1,0,1,281
1,1,0,0,1,0,1,281
0,0,1,0,1,0,1,282
1,1,0,0,1,0,1,282
0,0,1,0,1,0,1,283
1,1,0,0,1,0,1,283
0,0,1,0,1,0,1,284
1,1,1,0,2,0,2,284
2,2,0,0,2,0,2,284
0,0,1,0,1,0,1,285
1,1,2,0,3,0,3,285
2,2,0,0,3,0,3,285
0,0,1,0,1,0,1,286
1,1,1,0,2,0,2,286
2,2,1,0,3,0,3,286
3,3,2,0,5,0,5,286
4,4,0,0,5,0,5,286
0,0,1,0,1,0,1,287
1,1,0,0,1,0,1,287
0,0,1,0,1,0,1,288
1,1,0,0,1,0,1,288
0,0,1,0,1,0,1,289
1,1,1,0,2,0,2,289
2,2,0,0,2,0,2,289
0,0,1,0,1,0,1,290
1,1,0,0,1,0,1,290
0,0,1,0,1,0,1,291
1,1,1,0,2,0,2,291
2,2,1,0,3,0,3,291
3,3,0,1,3,1,4,291
4,4,1,0,4,1,5,291
5,5,2,0,6,1,7,291
6,6,1,0,7,1,8,291
7,7,0,0,7,1,8,291
0,0,1,0,1,0,1,292
1,1,0,0,1,0,1,292
0,0,1,0,1,0,1,293
1,1,0,0,1,0,1,293
0,0,1,0,1,0,1,294
1,1,0,0,1,0,1,294
0,0,1,0,1,0,1,295
1,1,0,0,1,0,1,295
0,0,1,0,1,0,1,296
1,1,2,0,3,0,3,296
2,2,2,0,5,0,5,296
3,3,2,0,7,0,7,296
4,4,1,0,8,0,8,296
5,5,1,0,9,0,9,296
6,6,0,0,9,0,9,296
0,0,1,0,1,0,1,297
1,1,0,0,1,0,1,297
0,0,1,0,1,0,1,298
1,1,0,0,1,0,1,298
0,0,1,0,1,0,1,299
1,1,1,0,2,0,2,299
2,2,0,0,2,0,2,299
0,0,1,0,1,0,1,300
1,1,1,1,2,1,3,300
2,2,0,0,2,1,3,300
0,0,1,0,1,0,1,301
1,1,0,0,1,0,1,301
0,0,1,0,1,0,1,302
1,1,1,1,2,1,3,302
2,2,2,0,4,1,5,302
3,3,0,0,4,1,5,302
0,0,1,0,1,0,1,303
1,1,3,0,4,0,4,303
2,2,3,1,7,1,8,303
3,3,3,0,10,1,11,303
4,4,2,0,12,1,13,303
5,5,1,0,13,1,14,303
6,6,0,1,13,2,15,303
7,7,0,1,13,3,16,303
8,8,0,0,13,3,16,303
0,0,1,0,1,0,1,304
1,1,1,0,2,0,2,304
2,2,0,0,2,0,2,304
0,0,1,0,1,0,1,305
1,1,0,0,1,0,1,305
0,0,1,0,1,0,1,306
1,1,0,0,1,0,1,306
0,0,1,0,1,0,1,307
1,1,1,0,2,0,2,307
2,2,1,0,3,0,3,307
3,3,0,0,3,0,3,307
0,0,1,0,1,0,1,308
1,1,0,1,1,1,2,308
2,2,0,0,1,1,2,308
0,0,1,0,1,0,1,309
1,1,0,0,1,0,1,309
0,0,1,0,1,0,1,310
1,1,0,0,1,0,1,310
0,0,1,0,1,0,1,311
1,1,1,0,2,0,2,311
2,2,0,0,2,0,2,311
0,0,1,0,1,0,1,312
1,1,1,0,2,0,2,312
2,2,2,0,4,0,4,312
3,3,0,1,4,1,5,312
4,4,0,0,4,1,5,312
0,0,1,0,1,0,1,313
1,1,0,0,1,0,1,313
0,0,1,0,1,0,1,314
1,1,0,0,1,0,1,314
0,0,1,0,1,0,1,315
1,1,0,0,1,0,1,315
0,0,1,0,1,0,1,316
1,1,2,0,3,0,3,316
2,2,2,0,5,0,5,316
3,3,3,0,8,0,8,316
4,4,0,0,8,0,8,316
0,0,1,0,1,0,1,317
1,1,0,0,1,0,1,317
0,0,1,0,1,0,1,318
1,1,2,1,3,1,4,318
2,2,4,1,7,2,9,318
3,3,3,2,10,4,14,318
4,4,2,0,12,4,16,318
5,5,1,0,13,4,17,318
6,6,3,0,16,4,20,318
7,7,2,1,18,5,23,318
8,8,1,1,19,6,25,318
9,9,1,0,20,6,26,318
10,10,0,0,20,6,26,318
0,0,1,0,1,0,1,319
1,1,0,0,1,0,1,319
0,0,1,0,1,0,1,320
1,1,0,1,1,1,2,320
2,2,0,1,1,2,3,320
3,3,0,1,1,3,4,320
4,4,0,0,1,3,4,320
0,0,1,0,1,0,1,321
1,1,1,0,2,0,2,321
2,2,1,0,3,0,3,321
3,3,0,0,3,0,3,321
0,0,1,0,1,0,1,322
1,1,0,0,1,0,1,322
0,0,1,0,1,0,1,323
1,1,3,0,4,0,4,323
2,2,3,1,7,1,8,323
3,3,3,0,10,1,11,323
4,4,0,0,10,1,11,323
0,0,1,0,1,0,1,324
1,1,0,0,1,0,1,324
0,0,1,0,1,0,1,325
1,1,0,0,1,0,1,325
0,0,1,0,1,0,1,326
1,1,1,0,2,0,2,326
2,2,0,1,2,1,3,326
3,3,0,2,2,3,5,326
4,4,1,2,3,5,8,326
5,5,3,2,6,7,13,326
6,6,0,1,6,8,14,326
7,7,0,1,6,9,15,326
8,8,0,1,6,10,16,326
9,9,0,0,6,10,16,326
0,0,1,0,1,0,1,327
1,1,0,0,1,0,1,327
0,0,1,0,1,0,1,328
1,1,1,0,2,0,2,328
2,2,1,0,3,0,3,328
3,3,0,0,3,0,3,328
0,0,1,0,1,0,1,329
1,1,1,0,2,0,2,329
2,2,0,0,2,0,2,329
0,0,1,0,1,0,1,330
1,1,0,0,1,0,1,330
0,0,1,0,1,0,1,331
1,1,1,0,2,0,2,331
2,2,0,0,2,0,2,331
0,0,1,0,1,0,1,332
1,1,2,0,3,0,3,332
2,2,0,1,3,1,4,332
3,3,0,0,3,1,4,332
0,0,1,0,1,0,1,333
1,1,1,0,2,0,2,333
2,2,0,0,2,0,2,333
0,0,1,0,1,0,1,334
1,1,0,1,1,1,2,334
2,2,0,1,1,2,3,334
3,3,0,0,1,2,3,334
0,0,1,0,1,0,1,335
1,1,1,0,2,0,2,335
2,2,1,1,3,1,4,335
3,3,0,1,3,2,5,335
4,4,0,2,3,4,7,335
5,5,0,2,3,6,9,335
6,6,0,0,3,6,9,335
0,0,1,0,1,0,1,336
1,1,0,0,1,0,1,336
0,0,1,0,1,0,1,337
1,1,1,0,2,0,2,337
2,2,0,0,2,0,2,337
0,0,1,0,1,0,1,338
1,1,0,1,1,1,2,338
2,2,0,0,1,1,2,338
0,0,1,0,1,0,1,339
1,1,1,0,2,0,2,339
2,2,1,0,3,0,3,339
3,3,1,0,4,0,4,339
4,4,1,0,5,0,5,339
5,5,2,0,7,0,7,339
6,6,2,0,9,0,9,339
7,7,1,0,10,0,10,339
8,8,1,0,11,0,11,339
9,9,0,0,11,0,11,339
0,0,1,0,1,0,1,340
1,1,0,0,1,0,1,340
0,0,1,0,1,0,1,341
1,1,0,0,1,0,1,341
0,0,1,0,1,0,1,342
